"TextTitle","Text_Author","Text_year_creation","Text_genre","KeyWord","DependentWord","Part_of_speech","Total_Frequency"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","жареный","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","зажмурившись","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","каша (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","кашица (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","кислый","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","которой","PRON","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","краситель (Nom)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","кулис (Nom)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","лекарственный","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","мерзкий","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","мочь","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","навоз (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","название (Ins)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","нафталин (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","нежный","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","несло","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","о","OTHER","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","обитать","VERB_CHILD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","остальные","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","перебить","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","персик (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","пикантный","ADJ","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","по","OTHER","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","подавить","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","привлечь","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","произойти","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","пыль (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","различать","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","распространять","VERB_CHILD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","смола (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","стоять","VERB_HEAD","1"
